node,degree,closeness,betweenness,clustering,theta_diff,theta2,bc_single,network
24,3,0.43283582089552236,0.04319727891156463,0.0,1.2512208624917518,-6.514958169965119,5.206881027375826,BA N=30 m=2 (G1)
25,2,0.3118279569892473,0.0020525451559934315,0.0,0.9496119456871801,-4.53693635044317,4.777674049961585,BA N=30 m=2 (G1)
26,2,0.4264705882352941,0.003653530377668309,0.0,0.7083540804834998,-4.2683713950710285,6.0257595920921005,BA N=30 m=2 (G1)
27,2,0.4142857142857143,0.005506685432793808,0.0,0.7373443809592031,-4.244438618113981,5.75638565603828,BA N=30 m=2 (G1)
28,2,0.3717948717948718,0.00302017358667605,0.0,0.7882673682573005,-4.461940572017417,5.660440545549746,BA N=30 m=2 (G1)
29,2,0.4027777777777778,0.003395496129486277,0.0,0.7435166541294063,-4.329945988300412,5.823603229668613,BA N=30 m=2 (G1)
0,2,0.2934131736526946,0.04081632653061224,0.0,1.4063263280041571,-7.949912851238026,5.652964531013549,ER N=50 p=0.1 (G1)
1,6,0.4188034188034188,0.034730521273888613,0.06666666666666667,3.2796744007429446,-22.645112380160036,6.904683091416099,ER N=50 p=0.1 (G1)
2,7,0.45794392523364486,0.04415983912157381,0.09523809523809523,3.7047960458020945,-26.028582890882788,7.025645290346221,ER N=50 p=0.1 (G1)
3,6,0.44144144144144143,0.06019709103255021,0.06666666666666667,3.3137370100671113,-22.700879728337796,6.850537522854913,ER N=50 p=0.1 (G1)
4,5,0.3983739837398374,0.013894993423054645,0.1,2.726997810859441,-19.0182995735663,6.974079516247389,ER N=50 p=0.1 (G1)
5,4,0.3798449612403101,0.011921127578015332,0.0,2.2361956148303506,-15.394983398394357,6.884452905772423,ER N=50 p=0.1 (G1)
6,6,0.4188034188034188,0.03371523483130626,0.13333333333333333,3.314413609383717,-22.72293880879969,6.8557945648264464,ER N=50 p=0.1 (G1)
7,3,0.37404580152671757,0.0014907428172734295,0.3333333333333333,1.6154657761128686,-11.408145606985965,7.061830572750497,ER N=50 p=0.1 (G1)
8,1,0.22790697674418606,0.0,0.0,0.7417704666608316,-4.058306949244273,5.4711088290064005,ER N=50 p=0.1 (G1)
9,4,0.4016393442622951,0.012416990605766115,0.16666666666666666,2.2030396393782006,-15.32401087756592,6.955848911502592,ER N=50 p=0.1 (G1)
10,4,0.3888888888888889,0.005335339263910692,0.16666666666666666,2.1455384021020905,-15.13363225252221,7.0535359505544335,ER N=50 p=0.1 (G1)
11,6,0.4298245614035088,0.03194002473339209,0.0,3.3001015795289206,-22.79342882672492,6.906887038907031,ER N=50 p=0.1 (G1)
12,7,0.44954128440366975,0.037423476230874185,0.14285714285714285,3.744421494978898,-26.20456164823647,6.998293777390077,ER N=50 p=0.1 (G1)
13,11,0.4537037037037037,0.08534704264933855,0.09090909090909091,5.712830859187768,-40.027594127202654,7.006612853385554,ER N=50 p=0.1 (G1)
14,4,0.3828125,0.011953720882292308,0.0,2.229063686081954,-15.331804024518327,6.878136376384643,ER N=50 p=0.1 (G1)
15,1,0.2784090909090909,0.0,0.0,0.6270560522804951,-3.975943039630891,6.340650130352892,ER N=50 p=0.1 (G1)
16,7,0.44545454545454544,0.056414469647888016,0.0,3.796912062534062,-26.25269338857013,6.914222124767636,ER N=50 p=0.1 (G1)
17,6,0.44545454545454544,0.026991222590712387,0.06666666666666667,3.197337659556439,-22.438642538320686,7.0179145675322765,ER N=50 p=0.1 (G1)
18,4,0.3684210526315789,0.014161568306976471,0.16666666666666666,2.2831920544949504,-15.46781042285466,6.774642716718892,ER N=50 p=0.1 (G1)
19,8,0.4537037037037037,0.06653060068238639,0.10714285714285714,4.311792038404434,-29.83236830434322,6.918786443926596,ER N=50 p=0.1 (G1)
20,6,0.4298245614035088,0.019840518278018283,0.26666666666666666,3.198363222129462,-22.499683754164565,7.03474939884543,ER N=50 p=0.1 (G1)
21,2,0.34265734265734266,0.006434240362811792,0.0,1.1888085048949861,-7.834924997421513,6.5905694358349285,ER N=50 p=0.1 (G1)
22,3,0.35766423357664234,0.005776913940179247,0.0,1.6938400486683047,-11.623301987161568,6.862101292444819,ER N=50 p=0.1 (G1)
23,6,0.4298245614035088,0.04487526244541552,0.13333333333333333,3.3058045029406173,-22.678874582716126,6.8603193451223605,ER N=50 p=0.1 (G1)
24,4,0.3798449612403101,0.011935922873422872,0.16666666666666666,2.2283012072455577,-15.30009209673063,6.8662584963741695,ER N=50 p=0.1 (G1)
25,8,0.4666666666666667,0.04351136037998282,0.07142857142857142,4.199714702493864,-29.606193520681824,7.049572558607648,ER N=50 p=0.1 (G1)
26,5,0.4083333333333333,0.017490899123552183,0.1,2.7068098660637645,-18.95396053669483,7.002324313328157,ER N=50 p=0.1 (G1)
27,7,0.4260869565217391,0.03667902392392188,0.09523809523809523,3.74862805185348,-26.16782812859713,6.980641388429736,ER N=50 p=0.1 (G1)
28,5,0.3983739837398374,0.02180634463797729,0.0,2.803996572677402,-19.17325883953963,6.837832480384241,ER N=50 p=0.1 (G1)
29,5,0.3798449612403101,0.028623455154067397,0.1,2.9349817725174745,-19.37827728141675,6.6025204867950755,ER N=50 p=0.1 (G1)
30,8,0.4537037037037037,0.05300781512516207,0.10714285714285714,4.289136280441205,-29.79328365222281,6.946219869040417,ER N=50 p=0.1 (G1)
31,6,0.4375,0.023445642131866617,0.13333333333333333,3.2098690305275355,-22.53327474187065,7.019998176737869,ER N=50 p=0.1 (G1)
32,6,0.4375,0.033345853881568174,0.06666666666666667,3.19457005719509,-22.413461337728755,7.016112007701067,ER N=50 p=0.1 (G1)
33,5,0.3983739837398374,0.014438521134949709,0.2,2.7255612735973394,-18.92451014719749,6.943344231707521,ER N=50 p=0.1 (G1)
