g1_idx,g2_idx,same_graph,theta_diff,theta2,phi20,bc_single,bc_two,enhancement,g1_n_edges,g1_mean_degree,g1_max_degree,g1_var_degree,g1_mean_closeness,g1_mean_betweenness,g1_clustering,g1_diameter,g1_alg_conn,g2_n_edges,g2_mean_degree,g2_max_degree,g2_var_degree,g2_mean_closeness,g2_mean_betweenness,g2_clustering,g2_diameter,g2_alg_conn
0,51,0,0.0,-0.6666666666666669,-0.2079545454545456,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.888888888888889,0.6944444444444445,0.11666666666666668,0.0,2,2.0000000000000013
0,52,0,0.0,-0.6666666666666669,-0.20899404163886093,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.5555555555555555,0.666335978835979,0.13333333333333333,0.38888888888888884,3,1.1087801512897064
0,53,0,0.0,-0.6666666666666669,-0.20592474477422748,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.5555555555555555,0.689484126984127,0.11666666666666668,0.5,2,1.3819660112501102
0,54,0,0.0,-0.6666666666666669,-0.20495960911792074,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.5555555555555555,0.6894841269841271,0.11666666666666668,0.25,2,1.4384471871911737
0,55,0,0.0,-0.6666666666666669,-0.20775045849116694,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,4,0.5555555555555556,0.6455026455026456,0.15000000000000002,0.7777777777777778,3,0.7639320225002103
0,56,0,0.0,-0.6666666666666669,-0.20793070395727561,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,3,0.2222222222222222,0.6845238095238096,0.11666666666666668,0.16666666666666666,2,1.5857864376269062
0,57,0,0.0,-0.6666666666666669,-0.20970152152715013,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,3,0.2222222222222222,0.6613756613756614,0.13333333333333333,0.5555555555555555,3,1.0000000000000004
0,58,0,0.0,-0.6666666666666669,-0.2089283970405568,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,3,0.2222222222222222,0.6845238095238094,0.11666666666666668,0.3333333333333333,2,1.2679491924311233
0,59,0,0.0,-0.6666666666666669,-0.20752200102529053,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,8,2.6666666666666665,3,0.2222222222222222,0.6613756613756614,0.13333333333333333,0.0,3,1.4384471871911697
0,60,0,0.0,-0.6666666666666669,-0.20195732452732829,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,1.6666666666666667,0.7404100529100529,0.09999999999999999,0.6777777777777777,2,1.000000000000002
0,61,0,0.0,-0.6666666666666669,-0.20276648803608224,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,1.3333333333333333,0.7116402116402116,0.11666666666666668,0.6388888888888888,3,0.8929036232745229
0,62,0,0.0,-0.6666666666666669,-0.2003631389130706,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,1.3333333333333333,0.7354497354497355,0.09999999999999999,0.5111111111111111,2,0.9999999999999999
0,63,0,0.0,-0.6666666666666669,-0.20514367592502047,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,1.0,0.7033730158730159,0.11666666666666665,0.5,3,0.9138698023485058
0,64,0,0.0,-0.6666666666666669,-0.20748913375364722,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,1.0,0.6809163059163059,0.13333333333333333,0.611111111111111,3,0.7639320225002109
0,65,0,0.0,-0.6666666666666669,-0.20763636363636373,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,2.0,0.75,0.10000000000000002,0.7999999999999999,2,2.0000000000000004
0,66,0,0.0,-0.6666666666666669,-0.20244852482301187,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,1.3333333333333333,0.7371031746031745,0.10000000000000002,0.7611111111111111,2,1.5188056959079939
0,67,0,0.0,-0.6666666666666669,-0.20284900284900295,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,4,1.0,0.7291666666666666,0.10000000000000002,0.75,2,1.6972243622680059
0,68,0,0.0,-0.6666666666666669,-0.2056144426854721,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,1.0,0.7321428571428572,0.10000000000000002,0.7333333333333334,2,1.3819660112501069
0,69,0,0.0,-0.6666666666666669,-0.2047787708264371,,,,5,1.6666666666666667,5,2.222222222222222,0.6296296296296297,0.16666666666666666,0.0,2,1.0000000000000004,9,3.0,5,1.0,0.7321428571428572,0.10000000000000002,0.9,2,1.0000000000000004
